Larry Nance,Los Angeles Lakers,9,2015-16,0.0(0.0),0.0(0.0),3.9(3.9),11.5(11.5),3.6(3.6),0.0(0.0),21.5(21.5),11.5(11.5),19.8(19.8),15.1(15.1)
Carmelo Anthony,New York Knicks,12,2015-16,22.2(22.2),13.1(13.1),23.7(23.7),8.1(8.1),4.0(4.0),2.6(2.6),11.5(11.5),1.7(1.7),3.1(3.1),4.2(4.2)
Greg Smith,Minnesota Timberwolves,9,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),31.9(31.9),27.7(27.7),0.0(0.0)
Mike Scott,Atlanta Hawks,7,2015-16,8.1(8.1),0.0(0.0),0.0(0.0),15.9(15.9),0.0(0.0),0.0(0.0),28.2(28.2),18.8(18.8),15.2(15.2),5.6(5.6)
Trevor  Booker,Utah Jazz,9,2015-16,3.3(3.3),0.0(0.0),1.9(1.9),12.9(12.9),0.0(0.0),0.0(0.0),16.9(16.9),16.1(16.1),18.2(18.2),19.4(19.4)
Kosta Koufos,Sacramento Kings,6,2015-16,13.2(13.2),0.0(0.0),0.0(0.0),7.8(7.8),0.0(0.0),0.0(0.0),0.0(0.0),21.0(21.0),32.7(32.7),17.1(17.1)
Tyler Zeller,Boston Celtics,9,2015-16,6.3(6.3),0.0(0.0),0.0(0.0),10.4(10.4),2.9(2.9),0.0(0.0),9.7(9.7),34.5(34.5),16.7(16.7),10.7(10.7)
Dante Cunningham,New Orleans Pelicans,4,2015-16,0.0(0.0),3.9(3.9),0.0(0.0),18.9(18.9),2.2(2.2),2.8(2.8),43.6(43.6),4.5(4.5),11.6(11.6),4.5(4.5)
Rajon Rondo,Sacramento Kings,3,2015-16,0.0(0.0),39.3(39.3),7.4(7.4),19.8(19.8),0.0(0.0),2.4(2.4),15.4(15.4),0.0(0.0),3.8(3.8),2.5(2.5)
Tyson Chandler,Phoenix Suns,6,2015-16,8.3(8.3),0.0(0.0),0.0(0.0),5.0(5.0),0.0(0.0),0.0(0.0),4.1(4.1),18.0(18.0),26.7(26.7),21.5(21.5)
Joakim Noah,Chicago Bulls,6,2015-16,4.9(4.9),0.0(0.0),0.0(0.0),6.9(6.9),0.0(0.0),0.0(0.0),7.9(7.9),9.9(9.9),14.3(14.3),29.6(29.6)
Andre Drummond,Detroit Pistons,11,2015-16,27.5(27.5),0.0(0.0),3.6(3.6),6.0(6.0),0.0(0.0),0.0(0.0),1.5(1.5),13.2(13.2),12.4(12.4),23.3(23.3)
Jeff  Withey,Utah Jazz,6,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),6.0(6.0),0.0(0.0),0.0(0.0),7.8(7.8),18.0(18.0),37.3(37.3),17.1(17.1)
Nikola Mirotic,Chicago Bulls,7,2015-16,11.1(11.1),2.8(2.8),3.9(3.9),11.6(11.6),5.1(5.1),5.3(5.3),36.4(36.4),7.6(7.6),5.6(5.6),4.6(4.6)
Lavoy Allen,Indiana Pacers,9,2015-16,8.5(8.5),0.0(0.0),0.0(0.0),8.5(8.5),0.0(0.0),0.0(0.0),13.6(13.6),17.2(17.2),22.0(22.0),19.1(19.1)
Marcin Gortat,Washington Wizards,6,2015-16,15.6(15.6),0.0(0.0),1.1(1.1),7.6(7.6),0.0(0.0),0.0(0.0),1.6(1.6),23.1(23.1),31.4(31.4),10.7(10.7)
Robin Lopez,New York Knicks,11,2015-16,29.2(29.2),0.0(0.0),1.5(1.5),2.5(2.5),0.0(0.0),0.0(0.0),3.8(3.8),13.0(13.0),18.6(18.6),22.5(22.5)
Andre Iguodala,Golden State Warriors,2,2015-16,2.9(2.9),7.7(7.7),7.9(7.9),23.8(23.8),5.4(5.4),2.3(2.3),26.7(26.7),0.0(0.0),8.1(8.1),3.3(3.3)
Anderson Varejao,Cleveland Cavaliers,9,2015-16,9.8(9.8),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),21.6(21.6),17.6(17.6),23.5(23.5),10.8(10.8)
Kristaps Porzingis,New York Knicks,7,2015-16,15.0(15.0),1.2(1.2),6.1(6.1),7.2(7.2),7.5(7.5),0.0(0.0),24.8(24.8),13.7(13.7),10.7(10.7),7.2(7.2)
Michael Carter-Williams,Milwaukee Bucks,3,2015-16,4.7(4.7),32.5(32.5),11.8(11.8),13.3(13.3),1.3(1.3),2.4(2.4),14.7(14.7),0.0(0.0),8.2(8.2),2.9(2.9)
T.J. McConnell,Philadelphia 76ers,3,2015-16,0.0(0.0),46.0(46.0),6.9(6.9),13.1(13.1),3.0(3.0),7.4(7.4),12.5(12.5),0.0(0.0),2.6(2.6),2.1(2.1)
Tristan Thompson,Cleveland Cavaliers,6,2015-16,5.8(5.8),0.0(0.0),0.0(0.0),7.3(7.3),0.0(0.0),0.0(0.0),2.5(2.5),21.0(21.0),28.3(28.3),23.5(23.5)
Mason Plumlee,Portland Trail Blazers,9,2015-16,8.6(8.6),0.0(0.0),5.4(5.4),12.7(12.7),0.0(0.0),0.0(0.0),4.3(4.3),20.8(20.8),23.0(23.0),11.4(11.4)
Nerlens Noel,Philadelphia 76ers,9,2015-16,10.2(10.2),0.0(0.0),9.3(9.3),10.4(10.4),0.0(0.0),0.0(0.0),8.3(8.3),18.4(18.4),21.2(21.2),12.8(12.8)
DeJuan Blair,Washington Wizards,6,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),23.6(23.6),20.2(20.2),13.5(13.5)
Pau Gasol,Chicago Bulls,5,2015-16,20.7(20.7),0.0(0.0),5.8(5.8),5.0(5.0),1.7(1.7),0.0(0.0),20.2(20.2),21.2(21.2),7.2(7.2),8.7(8.7)
Kevin Seraphin,New York Knicks,10,2015-16,43.4(43.4),0.0(0.0),5.4(5.4),5.8(5.8),0.0(0.0),0.0(0.0),7.0(7.0),13.6(13.6),10.9(10.9),4.7(4.7)
Tim Duncan,San Antonio Spurs,11,2015-16,25.9(25.9),0.0(0.0),0.0(0.0),4.5(4.5),0.0(0.0),0.0(0.0),5.3(5.3),24.2(24.2),18.0(18.0),8.2(8.2)
Ryan Anderson,New Orleans Pelicans,5,2015-16,17.5(17.5),2.3(2.3),9.2(9.2),8.3(8.3),10.2(10.2),1.3(1.3),20.1(20.1),15.1(15.1),2.6(2.6),9.4(9.4)
Cole Aldrich,Los Angeles Clippers,9,2015-16,6.4(6.4),0.0(0.0),0.0(0.0),4.3(4.3),0.0(0.0),0.0(0.0),0.0(0.0),43.3(43.3),21.0(21.0),14.0(14.0)
Courtney Lee,Charlotte Hornets,4,2015-16,0.0(0.0),17.0(17.0),5.5(5.5),17.0(17.0),5.9(5.9),7.1(7.1),39.5(39.5),0.0(0.0),4.0(4.0),0.0(0.0)
Boris Diaw,San Antonio Spurs,5,2015-16,38.5(38.5),0.0(0.0),4.5(4.5),6.1(6.1),0.0(0.0),0.0(0.0),20.0(20.0),11.4(11.4),8.1(8.1),3.7(3.7)
Luc Mbah a Moute,Los Angeles Clippers,2,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),18.4(18.4),0.0(0.0),0.0(0.0),29.7(29.7),7.5(7.5),24.8(24.8),8.3(8.3)
Luis Scola,Toronto Raptors,7,2015-16,15.5(15.5),0.0(0.0),0.0(0.0),13.6(13.6),0.0(0.0),0.0(0.0),29.4(29.4),18.4(18.4),7.8(7.8),8.2(8.2)
Ray McCallum,San Antonio Spurs,8,2015-16,0.0(0.0),27.7(27.7),0.0(0.0),12.0(12.0),0.0(0.0),0.0(0.0),20.5(20.5),0.0(0.0),13.3(13.3),0.0(0.0)
Thaddeus Young,Brooklyn Nets,9,2015-16,15.9(15.9),2.1(2.1),8.4(8.4),16.1(16.1),1.2(1.2),0.0(0.0),9.3(9.3),18.1(18.1),15.9(15.9),8.8(8.8)
Alexis Ajinca,New Orleans Pelicans,9,2015-16,9.6(9.6),0.0(0.0),0.0(0.0),4.3(4.3),4.5(4.5),0.0(0.0),15.1(15.1),27.5(27.5),17.1(17.1),10.8(10.8)
Kris Humphries,Atlanta Hawks,7,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),13.9(13.9),0.0(0.0),0.0(0.0),25.5(25.5),19.7(19.7),16.8(16.8),0.0(0.0)
Emmanuel Mudiay,Denver Nuggets,3,2015-16,2.8(2.8),43.0(43.0),6.7(6.7),15.3(15.3),3.5(3.5),4.8(4.8),15.0(15.0),0.0(0.0),2.9(2.9),1.4(1.4)
Axel Toupane,Denver Nuggets,1,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),17.1(17.1),0.0(0.0),0.0(0.0),58.5(58.5),0.0(0.0),14.6(14.6),0.0(0.0)
JaKarr Sampson,Philadelphia 76ers,2,2015-16,0.0(0.0),5.7(5.7),4.3(4.3),23.4(23.4),0.0(0.0),8.7(8.7),26.1(26.1),0.0(0.0),16.1(16.1),6.7(6.7)
Kendrick Perkins,New Orleans Pelicans,11,2015-16,18.0(18.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),24.2(24.2),18.8(18.8),0.0(0.0)
Kyle O'Quinn,New York Knicks,5,2015-16,18.3(18.3),0.0(0.0),6.4(6.4),6.4(6.4),0.0(0.0),0.0(0.0),14.7(14.7),19.7(19.7),14.2(14.2),10.0(10.0)
Adreian Payne,Minnesota Timberwolves,7,2015-16,16.7(16.7),0.0(0.0),8.3(8.3),8.3(8.3),0.0(0.0),0.0(0.0),28.1(28.1),14.6(14.6),6.8(6.8),6.8(6.8)
Bismack Biyombo,Toronto Raptors,6,2015-16,3.6(3.6),0.0(0.0),0.0(0.0),3.4(3.4),0.0(0.0),0.0(0.0),0.0(0.0),19.3(19.3),34.0(34.0),22.7(22.7)
Jerami Grant,Philadelphia 76ers,2,2015-16,5.7(5.7),2.7(2.7),11.9(11.9),16.0(16.0),2.4(2.4),2.8(2.8),24.9(24.9),10.5(10.5),12.6(12.6),6.0(6.0)
Ersan Ilyasova,Detroit Pistons,7,2015-16,4.4(4.4),0.0(0.0),0.0(0.0),14.5(14.5),6.4(6.4),1.6(1.6),33.9(33.9),13.4(13.4),6.7(6.7),12.9(12.9)
Terrence Jones,Houston Rockets,2,2015-16,7.9(7.9),0.0(0.0),5.8(5.8),16.7(16.7),0.0(0.0),0.0(0.0),23.3(23.3),12.0(12.0),14.8(14.8),8.8(8.8)
Clint Capela,Houston Rockets,6,2015-16,4.4(4.4),0.0(0.0),0.0(0.0),12.8(12.8),0.0(0.0),0.0(0.0),0.0(0.0),18.5(18.5),29.2(29.2),23.5(23.5)
Justise Winslow,Miami Heat,2,2015-16,3.4(3.4),7.0(7.0),2.5(2.5),24.1(24.1),0.0(0.0),4.3(4.3),30.2(30.2),0.0(0.0),12.0(12.0),7.5(7.5)
Darrun Hilliard,Detroit Pistons,8,2015-16,0.0(0.0),29.9(29.9),0.0(0.0),13.2(13.2),0.0(0.0),6.0(6.0),27.5(27.5),0.0(0.0),9.0(9.0),0.0(0.0)
Taj Gibson,Chicago Bulls,11,2015-16,24.3(24.3),0.0(0.0),1.7(1.7),4.5(4.5),0.0(0.0),0.0(0.0),5.8(5.8),12.0(12.0),26.1(26.1),18.6(18.6)
Omri Casspi,Sacramento Kings,4,2015-16,1.3(1.3),4.4(4.4),2.7(2.7),23.5(23.5),4.7(4.7),4.6(4.6),38.2(38.2),2.8(2.8),9.2(9.2),4.6(4.6)
Jason Smith,Orlando Magic,7,2015-16,2.4(2.4),0.0(0.0),0.0(0.0),4.6(4.6),3.7(3.7),0.0(0.0),27.0(27.0),40.4(40.4),6.3(6.3),4.6(4.6)
Rudy Gay,Sacramento Kings,2,2015-16,10.5(10.5),7.0(7.0),15.4(15.4),18.3(18.3),5.9(5.9),2.2(2.2),19.5(19.5),4.9(4.9),6.0(6.0),6.4(6.4)
Trey Lyles,Utah Jazz,7,2015-16,2.2(2.2),0.0(0.0),4.1(4.1),9.6(9.6),2.0(2.0),0.0(0.0),43.2(43.2),15.8(15.8),10.8(10.8),5.8(5.8)
Nikola Vucevic,Orlando Magic,5,2015-16,28.3(28.3),0.9(0.9),7.2(7.2),5.1(5.1),1.5(1.5),0.9(0.9),13.4(13.4),18.4(18.4),9.6(9.6),9.5(9.5)
Michael Beasley,Houston Rockets,2,2015-16,5.6(5.6),5.2(5.2),17.5(17.5),15.1(15.1),0.0(0.0),0.0(0.0),20.3(20.3),12.4(12.4),8.0(8.0),7.2(7.2)
Jared Sullinger,Boston Celtics,5,2015-16,16.3(16.3),0.0(0.0),5.8(5.8),6.9(6.9),4.8(4.8),0.0(0.0),20.9(20.9),16.8(16.8),8.9(8.9),12.5(12.5)
Thomas Robinson,Brooklyn Nets,9,2015-16,5.0(5.0),0.0(0.0),6.7(6.7),9.2(9.2),0.0(0.0),0.0(0.0),6.0(6.0),26.3(26.3),11.9(11.9),24.6(24.6)
Dwyane Wade,Miami Heat,3,2015-16,10.5(10.5),34.8(34.8),11.0(11.0),12.8(12.8),5.6(5.6),4.4(4.4),7.3(7.3),0.0(0.0),5.0(5.0),3.8(3.8)
Goran Dragic,Miami Heat,3,2015-16,0.0(0.0),37.9(37.9),6.2(6.2),20.6(20.6),3.8(3.8),5.8(5.8),15.8(15.8),0.0(0.0),2.7(2.7),2.3(2.3)
Zaza Pachulia,Dallas Mavericks,6,2015-16,4.2(4.2),0.0(0.0),5.6(5.6),4.1(4.1),0.0(0.0),0.0(0.0),9.1(9.1),17.9(17.9),31.4(31.4),15.1(15.1)
Archie Goodwin,Phoenix Suns,8,2015-16,0.0(0.0),25.9(25.9),8.3(8.3),21.3(21.3),1.8(1.8),5.1(5.1),20.1(20.1),0.0(0.0),5.6(5.6),3.3(3.3)
Ben McLemore,Sacramento Kings,0,2015-16,0.0(0.0),8.2(8.2),4.5(4.5),26.2(26.2),13.4(13.4),6.3(6.3),27.7(27.7),0.0(0.0),6.0(6.0),1.8(1.8)
Meyers Leonard,Portland Trail Blazers,7,2015-16,5.8(5.8),0.0(0.0),0.0(0.0),6.8(6.8),2.4(2.4),0.0(0.0),35.4(35.4),26.4(26.4),7.2(7.2),4.1(4.1)
Jusuf  Nurkic,Denver Nuggets,11,2015-16,31.9(31.9),0.0(0.0),0.0(0.0),3.2(3.2),0.0(0.0),0.0(0.0),3.2(3.2),24.5(24.5),11.8(11.8),15.3(15.3)
Lance Thomas,New York Knicks,4,2015-16,5.3(5.3),6.0(6.0),6.6(6.6),13.1(13.1),5.7(5.7),0.0(0.0),39.0(39.0),2.5(2.5),8.6(8.6),3.9(3.9)
Noah Vonleh,Portland Trail Blazers,9,2015-16,7.2(7.2),0.0(0.0),2.9(2.9),7.7(7.7),0.0(0.0),0.0(0.0),24.9(24.9),18.3(18.3),11.7(11.7),16.0(16.0)
Salah Mejri,Dallas Mavericks,6,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),23.4(23.4),38.7(38.7),11.3(11.3)
Jon Leuer,Phoenix Suns,7,2015-16,7.5(7.5),0.0(0.0),7.9(7.9),10.6(10.6),0.0(0.0),1.9(1.9),23.6(23.6),23.5(23.5),8.9(8.9),8.4(8.4)
Kevin Love,Cleveland Cavaliers,5,2015-16,24.6(24.6),0.0(0.0),3.3(3.3),9.0(9.0),4.6(4.6),1.5(1.5),26.3(26.3),15.3(15.3),4.3(4.3),5.6(5.6)
PJ Tucker,Phoenix Suns,2,2015-16,8.5(8.5),6.6(6.6),3.2(3.2),18.1(18.1),2.1(2.1),1.6(1.6),29.5(29.5),1.6(1.6),7.7(7.7),13.3(13.3)
Rudy Gobert,Utah Jazz,6,2015-16,4.0(4.0),0.0(0.0),1.8(1.8),6.6(6.6),0.0(0.0),0.0(0.0),2.1(2.1),17.5(17.5),29.2(29.2),23.3(23.3)
Alec Burks,Utah Jazz,8,2015-16,0.0(0.0),31.5(31.5),11.7(11.7),15.5(15.5),0.0(0.0),7.7(7.7),21.4(21.4),0.0(0.0),3.6(3.6),0.0(0.0)
Bojan  Bogdanovic,Brooklyn Nets,0,2015-16,7.2(7.2),12.3(12.3),7.8(7.8),18.7(18.7),9.8(9.8),2.4(2.4),31.0(31.0),0.0(0.0),4.9(4.9),1.8(1.8)
Chase Budinger,Indiana Pacers,0,2015-16,0.0(0.0),8.6(8.6),0.0(0.0),19.7(19.7),16.0(16.0),4.5(4.5),27.0(27.0),0.0(0.0),10.7(10.7),8.6(8.6)
Chris McCullough,Brooklyn Nets,7,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),13.2(13.2),0.0(0.0),0.0(0.0),30.9(30.9),21.3(21.3),9.6(9.6),9.6(9.6)
Corey Brewer,Houston Rockets,4,2015-16,0.0(0.0),4.6(4.6),2.0(2.0),33.0(33.0),6.5(6.5),6.7(6.7),32.7(32.7),0.0(0.0),4.9(4.9),2.3(2.3)
Dennis Schroder,Atlanta Hawks,3,2015-16,0.0(0.0),54.4(54.4),6.9(6.9),9.6(9.6),4.5(4.5),6.1(6.1),12.3(12.3),0.0(0.0),1.5(1.5),0.0(0.0)
Edy Tavares,Atlanta Hawks,6,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),37.0(37.0),0.0(0.0)
JaKarr Sampson,Denver Nuggets,4,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),21.9(21.9),0.0(0.0),8.2(8.2),33.6(33.6),0.0(0.0),17.8(17.8),6.8(6.8)
James Michael McAdoo,Golden State Warriors,9,2015-16,9.1(9.1),0.0(0.0),0.0(0.0),13.2(13.2),0.0(0.0),0.0(0.0),8.3(8.3),17.4(17.4),23.1(23.1),14.0(14.0)
Jason  Thompson,Golden State Warriors,10,2015-16,39.4(39.4),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),21.2(21.2),0.0(0.0)
JJ Redick,Los Angeles Clippers,0,2015-16,0.0(0.0),5.5(5.5),2.5(2.5),12.2(12.2),38.7(38.7),18.5(18.5),16.6(16.6),0.0(0.0),1.4(1.4),0.0(0.0)
Johnny OBryant,Milwaukee Bucks,9,2015-16,7.0(7.0),0.0(0.0),0.0(0.0),6.3(6.3),0.0(0.0),0.0(0.0),27.0(27.0),13.3(13.3),20.3(20.3),13.7(13.7)
Kevin Martin,San Antonio Spurs,0,2015-16,0.0(0.0),9.1(9.1),0.0(0.0),14.5(14.5),16.4(16.4),0.0(0.0),28.2(28.2),0.0(0.0),9.1(9.1),0.0(0.0)
Kris Humphries,Washington Wizards,7,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),13.3(13.3),0.0(0.0),0.0(0.0),34.9(34.9),25.6(25.6),7.2(7.2),9.2(9.2)
Leandro Barbosa,Golden State Warriors,0,2015-16,0.0(0.0),14.4(14.4),5.8(5.8),27.3(27.3),15.6(15.6),5.3(5.3),19.3(19.3),0.0(0.0),3.6(3.6),0.0(0.0)
Michael Kidd-Gilchrist,Charlotte Hornets,8,2015-16,0.0(0.0),17.5(17.5),0.0(0.0),30.0(30.0),0.0(0.0),0.0(0.0),21.3(21.3),0.0(0.0),12.5(12.5),0.0(0.0)
Miles Plumlee,Milwaukee Bucks,6,2015-16,12.3(12.3),0.0(0.0),0.0(0.0),5.6(5.6),0.0(0.0),0.0(0.0),0.0(0.0),20.3(20.3),30.9(30.9),17.3(17.3)
Nicolas Batum,Charlotte Hornets,8,2015-16,5.0(5.0),22.7(22.7),9.3(9.3),10.6(10.6),16.0(16.0),12.1(12.1),13.3(13.3),0.0(0.0),2.4(2.4),2.2(2.2)
Norman Powell,Toronto Raptors,4,2015-16,0.0(0.0),19.6(19.6),0.0(0.0),23.8(23.8),5.6(5.6),0.0(0.0),37.8(37.8),0.0(0.0),3.5(3.5),0.0(0.0)
Robert Covington,Philadelphia 76ers,4,2015-16,0.0(0.0),4.5(4.5),4.1(4.1),20.0(20.0),4.9(4.9),8.1(8.1),37.2(37.2),5.5(5.5),3.5(3.5),3.9(3.9)
Sergey Karasev,Brooklyn Nets,8,2015-16,0.0(0.0),20.6(20.6),0.0(0.0),13.1(13.1),0.0(0.0),0.0(0.0),30.8(30.8),0.0(0.0),10.3(10.3),0.0(0.0)
Spencer Hawes,Charlotte Hornets,7,2015-16,13.7(13.7),0.0(0.0),3.1(3.1),4.8(4.8),0.0(0.0),0.0(0.0),28.5(28.5),18.1(18.1),12.7(12.7),7.4(7.4)
Tony Snell,Chicago Bulls,8,2015-16,0.0(0.0),17.0(17.0),7.1(7.1),16.7(16.7),3.0(3.0),9.9(9.9),33.5(33.5),0.0(0.0),3.9(3.9),2.7(2.7)
Dewayne Dedmon,Orlando Magic,6,2015-16,6.2(6.2),0.0(0.0),0.0(0.0),8.3(8.3),0.0(0.0),0.0(0.0),0.0(0.0),27.3(27.3),24.4(24.4),18.6(18.6)
Elfrid Payton,Orlando Magic,3,2015-16,0.0(0.0),34.8(34.8),7.1(7.1),15.4(15.4),1.9(1.9),5.7(5.7),18.0(18.0),0.0(0.0),5.4(5.4),4.1(4.1)
Matt Barnes,Memphis Grizzlies,4,2015-16,2.3(2.3),5.3(5.3),2.9(2.9),20.7(20.7),7.0(7.0),3.1(3.1),31.1(31.1),3.3(3.3),9.3(9.3),6.2(6.2)
Donald Sloan,Brooklyn Nets,3,2015-16,0.0(0.0),32.8(32.8),6.1(6.1),17.6(17.6),0.0(0.0),5.4(5.4),20.5(20.5),0.0(0.0),8.2(8.2),0.0(0.0)
JJ Hickson,Denver Nuggets,9,2015-16,9.2(9.2),0.0(0.0),0.0(0.0),8.6(8.6),0.0(0.0),0.0(0.0),8.6(8.6),27.6(27.6),24.3(24.3),11.8(11.8)
Tony Allen,Memphis Grizzlies,2,2015-16,2.5(2.5),5.2(5.2),4.7(4.7),23.6(23.6),0.0(0.0),3.0(3.0),23.3(23.3),0.0(0.0),17.3(17.3),11.0(11.0)
Kobe Bryant,Los Angeles Lakers,12,2015-16,13.6(13.6),21.0(21.0),19.9(19.9),9.6(9.6),7.2(7.2),6.9(6.9),12.7(12.7),0.9(0.9),1.8(1.8),1.9(1.9)
Tayshaun Prince,Minnesota Timberwolves,4,2015-16,7.9(7.9),7.9(7.9),0.0(0.0),13.5(13.5),0.0(0.0),0.0(0.0),43.6(43.6),3.8(3.8),8.6(8.6),0.0(0.0)
Marcus Thornton,Houston Rockets,8,2015-16,0.0(0.0),21.4(21.4),4.6(4.6),18.4(18.4),7.8(7.8),6.6(6.6),26.6(26.6),0.0(0.0),4.4(4.4),3.4(3.4)
Louis Amundson,New York Knicks,11,2015-16,21.0(21.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),24.7(24.7),21.0(21.0)
Darrell Arthur,Denver Nuggets,7,2015-16,8.0(8.0),0.0(0.0),2.4(2.4),8.3(8.3),2.6(2.6),0.0(0.0),30.1(30.1),20.8(20.8),11.8(11.8),7.8(7.8)
Jared Cunningham,Cleveland Cavaliers,8,2015-16,0.0(0.0),19.8(19.8),0.0(0.0),18.3(18.3),0.0(0.0),0.0(0.0),28.2(28.2),0.0(0.0),13.0(13.0),0.0(0.0)
JR Smith,Cleveland Cavaliers,0,2015-16,1.3(1.3),7.9(7.9),12.8(12.8),15.3(15.3),16.6(16.6),4.6(4.6),33.7(33.7),0.0(0.0),1.8(1.8),0.0(0.0)
John Wall,Washington Wizards,3,2015-16,0.9(0.9),40.2(40.2),11.2(11.2),23.5(23.5),1.6(1.6),2.5(2.5),12.8(12.8),0.0(0.0),0.9(0.9),1.0(1.0)
Khris Middleton,Milwaukee Bucks,12,2015-16,8.1(8.1),18.0(18.0),11.1(11.1),13.6(13.6),11.8(11.8),10.3(10.3),16.4(16.4),1.7(1.7),2.1(2.1),1.3(1.3)
Jerryd Bayless,Milwaukee Bucks,8,2015-16,0.0(0.0),21.1(21.1),7.2(7.2),15.6(15.6),8.6(8.6),9.0(9.0),29.9(29.9),0.0(0.0),2.6(2.6),0.0(0.0)
Elton Brand,Philadelphia 76ers,9,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),15.3(15.3),27.1(27.1),30.6(30.6),0.0(0.0)
Gerald Green,Miami Heat,4,2015-16,2.8(2.8),7.3(7.3),3.3(3.3),17.3(17.3),11.2(11.2),11.8(11.8),35.0(35.0),0.0(0.0),3.6(3.6),2.8(2.8)
Raul Neto,Utah Jazz,8,2015-16,0.0(0.0),27.8(27.8),5.6(5.6),14.0(14.0),0.0(0.0),10.2(10.2),33.2(33.2),0.0(0.0),2.2(2.2),0.0(0.0)
Marreese Speights,Golden State Warriors,9,2015-16,8.6(8.6),0.0(0.0),5.1(5.1),7.0(7.0),10.7(10.7),0.0(0.0),18.9(18.9),21.8(21.8),10.2(10.2),10.7(10.7)
Tyler Hansbrough,Charlotte Hornets,6,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),15.5(15.5),30.2(30.2),19.8(19.8)
Justin Anderson,Dallas Mavericks,4,2015-16,0.0(0.0),14.1(14.1),5.3(5.3),17.6(17.6),7.5(7.5),6.6(6.6),32.2(32.2),0.0(0.0),4.4(4.4),4.4(4.4)
Jahil Okafor,Philadelphia 76ers,5,2015-16,32.0(32.0),0.0(0.0),19.0(19.0),6.6(6.6),0.0(0.0),0.0(0.0),4.6(4.6),13.1(13.1),11.1(11.1),8.5(8.5)
Donatas Motiejunas,Houston Rockets,5,2015-16,21.9(21.9),0.0(0.0),0.0(0.0),9.5(9.5),0.0(0.0),0.0(0.0),21.2(21.2),18.2(18.2),13.1(13.1),6.2(6.2)
Markieff Morris,Phoenix Suns,5,2015-16,24.7(24.7),2.3(2.3),10.9(10.9),6.9(6.9),4.8(4.8),0.0(0.0),14.8(14.8),14.2(14.2),6.4(6.4),4.8(4.8)
Darren Collison,Sacramento Kings,8,2015-16,0.0(0.0),25.3(25.3),11.1(11.1),30.1(30.1),0.0(0.0),3.4(3.4),18.4(18.4),0.0(0.0),3.2(3.2),1.0(1.0)
Brandon Rush,Golden State Warriors,4,2015-16,0.0(0.0),3.9(3.9),0.0(0.0),25.4(25.4),7.7(7.7),0.0(0.0),42.4(42.4),0.0(0.0),6.8(6.8),3.2(3.2)
Nick Collison,Oklahoma City Thunder,6,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),25.6(25.6),24.4(24.4),20.9(20.9)
Tibor Pleiss,Utah Jazz,6,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),41.2(41.2),0.0(0.0)
Kyle Singler,Oklahoma City Thunder,4,2015-16,0.0(0.0),0.0(0.0),0.0(0.0),18.5(18.5),0.0(0.0),5.5(5.5),40.2(40.2),0.0(0.0),12.5(12.5),8.9(8.9)
Wesley Matthews,Dallas Mavericks,0,2015-16,9.9(9.9),9.2(9.2),5.8(5.8),10.9(10.9),11.9(11.9),6.6(6.6),36.2(36.2),1.3(1.3),2.7(2.7),1.1(1.1)
DeMarre Carroll,Toronto Raptors,4,2015-16,0.0(0.0),9.3(9.3),5.9(5.9),21.4(21.4),8.0(8.0),3.4(3.4),32.5(32.5),0.0(0.0),8.0(8.0),4.3(4.3)
Josh Smith,Los Angeles Clippers,9,2015-16,9.9(9.9),0.0(0.0),0.0(0.0),13.6(13.6),0.0(0.0),0.0(0.0),18.6(18.6),24.8(24.8),10.7(10.7),5.0(5.0)
