Xavier Henry_1_New Orleans Pelicans_0_2011-12,0.0,7.0,8.0,13.6,16.3,3.3,31.9,0.0,4.0,4.0
Evan Turner_1_Philadelphia 76ers_0_2011-12,5.4,15.4,16.0,19.2,1.6,7.3,19.9,0.0,5.4,2.4
Jason Thompson_1_Sacramento Kings_0_2011-12,19.9,0.0,2.1,13.4,0.0,0.0,7.9,11.5,20.9,18.5
Johan Petro_1_Brooklyn Nets_0_2011-12,6.1,0.0,8.4,3.2,0.0,0.0,23.2,13.5,25.5,11.3
Ekpe Udoh_1_Golden State Warriors_0_2011-12,37.5,0.0,6.0,0.0,0.0,0.0,9.7,10.5,13.3,10.9
CJ Miles_1_Utah Jazz_0_2011-12,0.0,13.8,7.7,23.6,10.1,4.2,25.7,0.0,5.4,3.3
Samardo Samuels_1_Cleveland Cavaliers_0_2011-12,30.2,0.0,6.7,5.0,0.0,0.0,8.2,10.6,18.2,12.6
Joel Przybilla_1_Portland Trail Blazers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,36.7,21.5
JJ Hickson_1_Sacramento Kings_0_2011-12,20.9,0.0,8.5,11.1,0.0,0.0,13.2,13.7,12.0,15.8
Ekpe Udoh_1_Milwaukee Bucks_0_2011-12,12.6,0.0,0.0,9.9,0.0,0.0,9.9,24.5,15.9,14.6
Alec Burks_1_Utah Jazz_0_2011-12,0.0,10.9,8.3,25.2,7.0,3.1,21.4,0.0,8.8,7.9
Jason Collins_1_Atlanta Hawks_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,35.7,0.0
Chris Kaman_1_New Orleans Pelicans_0_2011-12,35.1,0.0,4.2,2.1,2.6,0.0,11.2,17.3,13.7,7.5
Mickael Pietrus_1_Boston Celtics_0_2011-12,0.0,8.5,0.0,17.7,10.1,4.4,42.6,0.0,4.7,0.0
Nikola Vucevic_1_Philadelphia 76ers_0_2011-12,21.8,0.0,0.0,4.7,0.0,0.0,12.6,17.6,19.4,17.1
Nick Young_1_Washington Wizards_0_2011-12,5.8,16.5,14.3,16.5,16.3,2.6,19.8,0.0,1.9,0.0
Jason Maxiell_1_Detroit Pistons_0_2011-12,14.2,0.0,2.8,4.0,0.0,0.0,13.8,15.4,22.4,15.6
Tristan Thompson_1_Cleveland Cavaliers_0_2011-12,16.9,0.0,6.0,5.3,0.0,0.0,7.6,10.8,23.1,21.7
Kwame Brown_1_Golden State Warriors_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,31.3,0.0
Luis Scola_1_Houston Rockets_0_2011-12,30.5,0.0,4.1,8.3,1.1,0.9,14.0,17.2,12.6,6.8
Andray Blatche_1_Washington Wizards_0_2011-12,22.6,0.0,17.3,6.3,0.0,0.0,21.3,14.0,6.6,6.0
Ben Wallace_1_Detroit Pistons_0_2011-12,23.8,0.0,0.0,0.0,0.0,0.0,0.0,9.1,17.5,14.0
DeSagana Diop_1_Charlotte Hornets_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,24.6,0.0
Nazr Mohammed_1_Oklahoma City Thunder_0_2011-12,6.8,0.0,0.0,6.8,0.0,0.0,13.2,16.6,30.2,15.6
Wesley Johnson_1_Minnesota Timberwolves_0_2011-12,0.0,4.5,7.7,15.9,12.0,4.1,41.5,0.0,4.9,2.4
Juwan Howard_1_Miami Heat_0_2011-12,20.8,0.0,0.0,0.0,0.0,0.0,16.9,14.3,19.5,0.0
Markieff Morris_1_Phoenix Suns_0_2011-12,19.2,0.0,7.6,7.6,6.1,0.0,26.6,8.7,8.3,7.4
Ryan Hollins_1_Cleveland Cavaliers_0_2011-12,0.0,0.0,0.0,9.5,0.0,0.0,0.0,24.8,21.0,13.3
Kurt Thomas_1_Portland Trail Blazers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,21.7,41.4,10.6,7.1
Jared  Jeffries_1_New York Knicks_0_2011-12,0.0,0.0,6.7,5.7,0.0,0.0,23.9,15.8,15.8,16.7
Caron Butler_1_Los Angeles Clippers_0_2011-12,5.3,4.9,14.0,12.3,4.1,0.0,46.6,2.9,2.9,2.4
Kemba Walker_1_Charlotte Hornets_0_2011-12,0.0,31.5,13.5,20.0,4.1,5.5,15.8,0.0,1.2,1.0
Marcus Camby_1_Portland Trail Blazers_0_2011-12,0.0,0.0,0.0,4.6,0.0,0.0,18.3,13.7,16.4,28.3
Randy Foye_1_Los Angeles Clippers_0_2011-12,0.0,18.7,11.8,12.2,6.5,2.8,41.3,0.0,1.6,0.0
Shawne Williams_1_Brooklyn Nets_0_2011-12,0.0,0.0,0.0,7.9,0.0,0.0,52.4,9.1,7.3,0.0
CJ Watson_1_Chicago Bulls_0_2011-12,0.0,28.1,12.7,15.1,3.0,7.3,23.1,0.0,2.8,1.7
MarShon Brooks_1_Brooklyn Nets_0_2011-12,7.8,12.7,25.8,16.8,2.9,0.0,18.4,0.0,3.8,4.4
Darko Milicic_1_Minnesota Timberwolves_0_2011-12,31.1,0.0,0.0,0.0,0.0,0.0,0.0,17.8,22.8,13.9
DJ Augustin_1_Charlotte Hornets_0_2011-12,0.0,30.9,17.6,15.9,1.9,4.4,19.4,0.0,1.6,0.0
Elliot Williams_1_Portland Trail Blazers_0_2011-12,0.0,0.0,0.0,26.7,0.0,0.0,24.4,0.0,11.6,0.0
Travis  Outlaw_1_Sacramento Kings_0_2011-12,0.0,6.1,16.8,11.7,0.0,0.0,35.0,5.6,4.7,5.1
Jeremy Tyler_1_Golden State Warriors_0_2011-12,30.4,0.0,4.9,7.6,0.0,0.0,9.1,10.3,16.0,15.6
Mickell Gladness_1_Golden State Warriors_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,15.4
Ben Uzoh_1_Toronto Raptors_0_2011-12,0.0,23.6,14.6,17.9,0.0,0.0,16.3,0.0,10.6,0.0
Lou Amundson_1_Indiana Pacers_0_2011-12,8.7,0.0,0.0,10.8,0.0,0.0,5.6,22.7,19.6,22.4
Hasheem Thabeet_1_Portland Trail Blazers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,29.4
Jarrett Jack_1_New Orleans Pelicans_0_2011-12,0.0,41.1,15.2,12.5,3.1,3.6,14.9,0.0,1.5,0.0
Wayne Ellington_1_Minnesota Timberwolves_0_2011-12,0.0,15.3,7.4,16.5,14.1,5.6,31.2,0.0,3.2,0.0
Vince Carter_1_Dallas Mavericks_0_2011-12,17.7,20.7,9.4,8.5,3.4,1.5,27.5,1.5,2.1,3.0
Josh Harrellson_1_New York Knicks_0_2011-12,0.0,0.0,0.0,8.3,0.0,0.0,37.8,17.2,8.3,13.3
Dahntay Jones_1_Indiana Pacers_0_2011-12,4.1,8.3,11.0,24.5,3.3,0.0,32.8,0.0,4.4,0.0
Jon Brockman_1_Milwaukee Bucks_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.2
Jamaal Magloire_1_Toronto Raptors_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,20.5,15.7
Grant Hill_1_Phoenix Suns_0_2011-12,10.6,6.7,9.2,19.3,6.9,3.4,30.6,0.0,4.1,1.9
Ramon Sessions_1_Cleveland Cavaliers_0_2011-12,0.0,43.9,9.4,18.2,0.0,3.9,11.0,0.0,4.1,0.0
John Lucas III_1_Chicago Bulls_0_2011-12,0.0,42.9,11.1,11.4,3.9,5.1,16.5,0.0,0.0,0.0
Chris Paul_1_Los Angeles Clippers_0_2011-12,1.1,38.8,28.7,11.8,1.6,1.2,8.8,0.0,0.0,1.0
Sebastian Telfair_1_Phoenix Suns_0_2011-12,0.0,43.2,16.0,14.2,2.6,3.2,9.0,0.0,0.0,0.0
Charles Jenkins_1_Golden State Warriors_0_2011-12,0.0,35.2,14.0,13.7,3.1,2.8,22.1,0.0,0.0,0.0
Jeremy Lin_1_New York Knicks_0_2011-12,0.0,42.8,15.9,14.3,2.4,3.8,13.3,0.0,0.0,0.0
Steve Nash_1_Phoenix Suns_0_2011-12,0.0,60.9,7.8,7.3,5.0,2.7,6.0,0.0,0.0,0.0
Chris Duhon_1_Orlando Magic_0_2011-12,0.0,28.0,6.3,12.9,0.0,4.5,30.1,0.0,0.0,0.0
Jose Juan Barea_1_Minnesota Timberwolves_0_2011-12,0.0,38.7,20.3,15.4,4.1,2.7,8.8,0.0,0.0,0.0
Jameer Nelson_1_Orlando Magic_0_2011-12,0.0,44.8,9.3,11.1,2.5,2.3,20.7,0.0,0.0,0.0
Jose Calderon_1_Toronto Raptors_0_2011-12,0.0,43.5,11.2,6.8,7.3,6.6,18.6,0.0,0.0,0.0
Jamal Crawford_1_Portland Trail Blazers_0_2011-12,0.0,22.5,25.7,10.2,6.2,2.1,23.6,0.0,0.0,0.0
Steve Blake_1_Los Angeles Lakers_0_2011-12,0.0,15.9,11.1,10.2,0.0,4.3,40.1,0.0,0.0,0.0
Terrence Williams_1_Sacramento Kings_0_2011-12,0.0,16.4,14.8,18.0,0.0,6.9,22.2,0.0,0.0,0.0
Ben Gordon_1_Detroit Pistons_0_2011-12,0.0,17.1,16.3,12.4,19.3,8.9,15.9,0.0,0.0,0.0
Matt Carroll_1_Charlotte Hornets_0_2011-12,0.0,0.0,6.3,17.3,25.7,7.3,25.7,0.0,0.0,0.0
Maurice Williams_1_Los Angeles Clippers_0_2011-12,0.0,26.3,13.8,13.8,8.4,4.6,27.1,0.0,0.0,0.0
Steve Novak_1_New York Knicks_0_2011-12,0.0,0.0,0.0,15.8,18.0,4.9,50.3,0.0,0.0,0.0
Roger Mason Jr_1_Washington Wizards_0_2011-12,0.0,12.6,0.0,17.0,20.4,3.7,33.7,0.0,0.0,0.0
Nate Robinson_1_Golden State Warriors_0_2011-12,0.0,35.9,18.0,15.1,3.3,2.8,18.1,0.0,0.0,0.0
Ricky Rubio_1_Minnesota Timberwolves_0_2011-12,0.0,40.4,10.1,10.1,2.6,6.6,17.3,0.0,0.0,0.0
Eric Gordon_1_New Orleans Pelicans_0_2011-12,0.0,34.0,15.2,16.8,8.9,5.8,12.0,0.0,0.0,0.0
Jordan Crawford_1_Washington Wizards_0_2011-12,2.3,30.7,14.6,20.1,5.9,1.7,15.3,0.0,0.0,2.2
JR Smith_1_New York Knicks_0_2011-12,0.0,7.5,33.5,13.2,3.4,2.1,28.7,0.0,0.0,2.1
Toney Douglas_1_New York Knicks_0_2011-12,0.0,30.6,6.6,14.2,3.8,10.1,27.5,0.0,0.0,0.0
Bill Walker_1_New York Knicks_0_2011-12,0.0,0.0,0.0,16.8,0.0,10.7,51.4,0.0,0.0,0.0
Kyle Korver_1_Chicago Bulls_0_2011-12,0.0,0.0,2.9,14.1,33.3,3.3,32.1,0.0,0.0,0.0
Jannero Pargo_1_Atlanta Hawks_0_2011-12,0.0,17.4,11.1,17.4,6.2,4.3,30.8,0.0,0.0,0.0
Gary Neal_1_San Antonio Spurs_0_2011-12,0.0,28.7,12.0,12.2,9.7,3.7,26.6,0.0,0.0,0.0
Alan Anderson_1_Toronto Raptors_0_2011-12,6.2,7.9,18.1,9.6,10.2,5.6,30.5,0.0,0.0,0.0
Andrew Goudelock_1_Los Angeles Lakers_0_2011-12,0.0,20.6,19.6,11.6,6.0,7.0,31.7,0.0,0.0,0.0
Jimmer Fredette_1_Sacramento Kings_0_2011-12,0.0,25.6,11.9,17.6,8.9,4.5,23.9,0.0,0.0,0.0
John Salmons_1_Sacramento Kings_0_2011-12,0.0,15.6,24.4,13.3,6.7,3.2,27.4,0.0,0.0,0.0
Maurice Evans_1_Washington Wizards_0_2011-12,0.0,0.0,9.4,21.1,0.0,0.0,37.5,0.0,0.0,0.0
Armon Johnson_1_Brooklyn Nets_0_2011-12,0.0,37.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny Flynn_1_Portland Trail Blazers_0_2011-12,0.0,36.7,10.9,14.8,0.0,0.0,18.8,0.0,0.0,0.0
Nick Young_1_Los Angeles Clippers_0_2011-12,4.7,12.3,16.2,17.0,8.1,0.0,31.1,0.0,0.0,0.0
Delonte West_1_Dallas Mavericks_0_2011-12,2.2,35.6,16.3,15.6,0.0,0.0,16.3,0.0,0.0,0.0
Jerryd Bayless_1_Toronto Raptors_0_2011-12,0.0,30.1,17.5,13.7,6.6,0.0,19.9,0.0,0.0,0.0
Jordan Farmar_1_Brooklyn Nets_0_2011-12,0.0,18.6,17.4,16.9,12.0,0.0,21.6,0.0,0.0,0.0
Chauncey Billups_1_Los Angeles Clippers_0_2011-12,0.0,23.2,21.2,15.9,4.3,0.0,27.5,0.0,0.0,0.0
Keyon Dooling_1_Boston Celtics_0_2011-12,0.0,23.9,9.8,17.6,5.4,0.0,31.2,0.0,0.0,0.0
Derek Fisher_1_Oklahoma City Thunder_0_2011-12,0.0,10.1,9.3,16.3,0.0,0.0,51.9,0.0,0.0,0.0
ETwaun Moore_1_Boston Celtics_0_2011-12,0.0,21.9,8.8,10.9,9.5,0.0,29.9,0.0,0.0,0.0
Nolan Smith_1_Portland Trail Blazers_0_2011-12,0.0,23.9,9.8,17.1,0.0,0.0,23.1,0.0,0.0,0.0
Mike James_1_Chicago Bulls_0_2011-12,0.0,33.8,24.6,0.0,0.0,0.0,16.9,0.0,0.0,0.0
Ronnie Price_1_Phoenix Suns_0_2011-12,0.0,27.7,16.8,16.8,0.0,0.0,20.1,0.0,0.0,0.0
Terrence Williams_1_Houston Rockets_0_2011-12,0.0,20.8,26.4,13.9,0.0,0.0,25.0,0.0,0.0,0.0
Dominique Jones_1_Dallas Mavericks_0_2011-12,0.0,39.1,12.2,24.3,0.0,0.0,0.0,0.0,0.0,0.0
Michael Redd_1_Phoenix Suns_0_2011-12,15.8,9.6,12.1,10.7,21.7,0.0,20.5,0.0,0.0,0.0
Sundiata Gaines_1_Brooklyn Nets_0_2011-12,0.0,21.1,22.5,19.2,0.0,0.0,19.7,0.0,0.0,2.8
Stephen Curry_1_Golden State Warriors_0_2011-12,0.0,25.7,15.1,17.0,10.0,0.0,21.4,0.0,0.0,0.0
Luke Babbitt_1_Portland Trail Blazers_0_2011-12,0.0,0.0,7.7,14.9,8.2,0.0,44.7,0.0,0.0,0.0
Darius Morris_1_Los Angeles Lakers_0_2011-12,0.0,21.2,28.8,0.0,0.0,0.0,21.2,0.0,0.0,0.0
Jason Kidd_1_Dallas Mavericks_0_2011-12,0.0,19.9,3.0,11.8,2.7,0.0,45.4,0.0,0.0,0.0
Patty Mills_1_San Antonio Spurs_0_2011-12,0.0,32.9,7.0,20.3,8.9,0.0,16.5,0.0,0.0,0.0
AJ Price_1_Indiana Pacers_0_2011-12,0.0,33.6,11.4,10.5,5.0,0.0,25.5,0.0,0.0,0.0
Shelvin Mack_1_Washington Wizards_0_2011-12,0.0,23.3,18.9,25.7,0.0,0.0,19.6,0.0,0.0,0.0
Von Wafer_1_Orlando Magic_0_2011-12,0.0,27.2,19.7,8.5,6.1,0.0,27.7,0.0,0.0,0.0
Gerald Wallace_1_Brooklyn Nets_0_2011-12,15.2,4.7,14.8,15.6,0.0,0.0,23.3,5.4,0.0,7.4
Will Bynum_1_Detroit Pistons_0_2011-12,0.0,35.7,16.5,21.3,0.0,0.0,14.0,0.0,0.0,0.0
Daniel Gibson_1_Cleveland Cavaliers_0_2011-12,0.0,18.4,11.8,11.1,12.1,0.0,33.4,0.0,0.0,0.0
Derek Fisher_1_Los Angeles Lakers_0_2011-12,0.0,15.4,9.4,15.4,0.0,0.0,35.7,0.0,0.0,0.0
Richard Jefferson_1_Golden State Warriors_0_2011-12,5.0,5.5,13.4,10.9,8.0,0.0,37.8,6.0,0.0,0.0
Deshawn Stevenson_1_Brooklyn Nets_0_2011-12,0.0,0.0,7.7,8.8,0.0,0.0,70.6,0.0,0.0,0.0
Walker Russell_1_Detroit Pistons_0_2011-12,0.0,28.3,12.3,22.5,0.0,0.0,13.8,0.0,0.0,0.0
Manny Harris_1_Cleveland Cavaliers_0_2011-12,0.0,21.0,16.5,21.0,9.5,0.0,20.5,0.0,0.0,0.0
Rasual Butler_1_Toronto Raptors_0_2011-12,0.0,6.6,10.5,15.1,6.6,0.0,44.1,0.0,0.0,0.0
Jamaal Tinsley_1_Utah Jazz_0_2011-12,8.0,29.1,13.1,8.0,0.0,0.0,21.6,0.0,0.0,0.0
Eric Bledsoe_1_Los Angeles Clippers_0_2011-12,0.0,19.7,9.3,26.9,0.0,0.0,24.9,0.0,0.0,0.0
Leandro Barbosa_1_Indiana Pacers_0_2011-12,0.0,25.6,12.3,22.4,11.9,0.0,18.3,0.0,0.0,0.0
Baron Davis_1_New York Knicks_0_2011-12,0.0,39.3,20.0,12.2,0.0,0.0,18.9,0.0,0.0,0.0
Rudy Fernandez_1_Denver Nuggets_0_2011-12,0.0,12.1,5.7,20.6,18.8,0.0,34.0,0.0,0.0,0.0
Lester Hudson_1_Cleveland Cavaliers_0_2011-12,0.0,34.2,10.4,15.0,8.8,0.0,15.0,0.0,0.0,0.0
Jonny Flynn_1_Houston Rockets_0_2011-12,0.0,49.1,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilson Chandler_1_Denver Nuggets_0_2011-12,0.0,9.8,18.6,19.6,0.0,0.0,21.6,0.0,0.0,0.0
Lance  Stephenson_1_Indiana Pacers_0_2011-12,0.0,20.0,22.4,20.0,0.0,0.0,17.6,0.0,0.0,0.0
Reggie Jackson_1_Oklahoma City Thunder_0_2011-12,0.0,28.6,19.4,12.1,0.0,0.0,30.1,0.0,0.0,0.0
Sam Young_1_Memphis Grizzlies_0_2011-12,0.0,0.0,20.6,17.5,0.0,0.0,23.7,0.0,0.0,0.0
Kirk Hinrich_1_Atlanta Hawks_0_2011-12,0.0,18.6,7.1,17.3,6.8,0.0,36.4,0.0,0.0,0.0
Jeremy Pargo_1_Memphis Grizzlies_0_2011-12,0.0,36.9,22.8,8.7,0.0,0.0,17.0,0.0,0.0,0.0
DeMarre Carroll_1_Utah Jazz_0_2011-12,0.0,0.0,9.6,24.6,9.6,0.0,31.6,0.0,0.0,0.0
Mike Miller_1_Miami Heat_0_2011-12,0.0,8.8,4.6,12.2,22.3,0.0,37.8,0.0,0.0,4.6
Jerry Stackhouse_1_Atlanta Hawks_0_2011-12,14.9,0.0,9.9,14.0,11.6,0.0,27.3,0.0,0.0,0.0
Cory Joseph_1_San Antonio Spurs_0_2011-12,0.0,40.4,14.6,12.4,0.0,0.0,21.3,0.0,0.0,0.0
James Jones_1_Miami Heat_0_2011-12,0.0,0.0,0.0,15.8,16.4,0.0,50.9,0.0,0.0,0.0
Jerome Dyson_1_New Orleans Pelicans_0_2011-12,0.0,30.1,0.0,20.5,0.0,0.0,16.9,0.0,0.0,0.0
Raja Bell_1_Utah Jazz_0_2011-12,0.0,0.0,0.0,22.1,20.1,0.0,36.8,0.0,0.0,0.0
Matt Bonner_1_San Antonio Spurs_0_2011-12,0.0,0.0,0.0,8.6,0.0,0.0,70.0,8.4,0.0,3.5
Quentin Richardson_1_Orlando Magic_0_2011-12,6.4,5.5,0.0,16.1,0.0,0.0,51.7,0.0,0.0,0.0
Bobby Simmons_1_Los Angeles Clippers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,64.1,0.0,0.0,0.0
Luke Walton_1_Cleveland Cavaliers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,28.6,26.0,0.0,0.0
Cartier Martin_1_Washington Wizards_0_2011-12,0.0,0.0,0.0,18.1,7.1,0.0,46.5,0.0,0.0,0.0
Anthony Carter_1_Toronto Raptors_0_2011-12,0.0,14.9,0.0,0.0,0.0,0.0,37.8,0.0,0.0,0.0
Mehmet Okur_1_Brooklyn Nets_0_2011-12,10.4,0.0,0.0,7.3,0.0,0.0,48.2,11.6,0.0,0.0
Mike Bibby_1_New York Knicks_0_2011-12,0.0,11.7,0.0,12.4,6.9,0.0,51.7,0.0,0.0,0.0
Daequan Cook_1_Oklahoma City Thunder_0_2011-12,0.0,0.0,0.0,15.0,29.2,0.0,45.8,0.0,0.0,0.0
Malcolm Lee_1_Minnesota Timberwolves_0_2011-12,0.0,34.6,0.0,14.8,0.0,0.0,16.0,0.0,0.0,0.0
Earl Boykins_1_Houston Rockets_0_2011-12,0.0,42.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
T.J. Ford_1_San Antonio Spurs_0_2011-12,0.0,34.3,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0
Ish Smith_1_Orlando Magic_0_2011-12,0.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Selby_1_Memphis Grizzlies_0_2011-12,0.0,38.1,0.0,21.9,0.0,0.0,19.0,0.0,0.0,0.0
Gilbert Arenas_1_Memphis Grizzlies_0_2011-12,0.0,20.3,0.0,0.0,0.0,0.0,50.6,0.0,0.0,0.0
Carldell Johnson_1_New Orleans Pelicans_0_2011-12,0.0,30.2,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0
Eric Maynor_1_Oklahoma City Thunder_0_2011-12,0.0,33.3,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0
Sasha Pavlovic_1_Boston Celtics_0_2011-12,0.0,9.9,0.0,14.6,0.0,0.0,51.0,0.0,0.0,0.0
Charlie Villanueva_1_Detroit Pistons_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,0.0,0.0
Brian Cook_1_Washington Wizards_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,31.0,27.6,0.0,0.0
Brian Cook_1_Los Angeles Clippers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,37.5,25.0,0.0,0.0
Yi Jianlian_1_Dallas Mavericks_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,31.1,30.1,0.0,0.0
Tony Battie_1_Philadelphia 76ers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0
Marcus Morris_1_Houston Rockets_0_2011-12,16.1,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0
Eddy Curry_1_Miami Heat_0_2011-12,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Alabi_1_Toronto Raptors_0_2011-12,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6
Jeff Foster_1_Indiana Pacers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9
Jordan Hill_1_Los Angeles Lakers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3
Luke Harangody_1_Cleveland Cavaliers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,45.1,0.0,0.0,15.5
Hassan Whiteside_1_Sacramento Kings_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8
Keith Bogans_1_Brooklyn Nets_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
Royal Ivey_1_Oklahoma City Thunder_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
Brad Miller_1_Minnesota Timberwolves_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,0.0,0.0
Jason Kapono_1_Los Angeles Lakers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,53.3,0.0,0.0,0.0
Sam Young_1_Philadelphia 76ers_0_2011-12,0.0,0.0,0.0,20.3,0.0,0.0,27.1,0.0,0.0,0.0
Courtney Fortson_1_Houston Rockets_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
Mychel Thompson_1_Cleveland Cavaliers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,58.6,0.0,0.0,0.0
Lazar Hayward_1_Oklahoma City Thunder_0_2011-12,0.0,0.0,0.0,19.2,0.0,0.0,38.5,0.0,0.0,0.0
DeAndre Liggins_1_Orlando Magic_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0
DaJuan Summers_1_New Orleans Pelicans_0_2011-12,0.0,0.0,0.0,19.5,0.0,0.0,41.6,0.0,0.0,0.0
Brian Cardinal_1_Dallas Mavericks_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0
Damion James_1_Brooklyn Nets_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0
Terrel Harris_1_Miami Heat_0_2011-12,0.0,0.0,0.0,19.5,0.0,0.0,38.1,0.0,0.0,0.0
Renaldo Balkman_1_New York Knicks_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0
Brian Scalabrine_1_Chicago Bulls_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0
Larry Hughes_1_Orlando Magic_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0
Christian  Eyenga_1_Cleveland Cavaliers_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,58.3,0.0,0.0,0.0
Jamario Moon_1_Charlotte Hornets_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0
Justin Harper_1_Orlando Magic_0_2011-12,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0
Julyan Stone_1_Denver Nuggets_0_2011-12,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0
Kemba Walker_1_Charlotte Hornets_0_2012-13,0.0,35.8,11.7,21.3,1.4,4.7,17.7,0.0,1.2,1.3
Devin Harris_1_Atlanta Hawks_0_2012-13,0.0,24.2,4.7,26.9,4.6,4.7,26.4,0.0,1.9,0.0
Kevin Durant_1_Oklahoma City Thunder_0_2012-13,10.9,13.6,22.2,12.7,12.1,1.7,12.0,4.4,3.8,1.5
Alec Burks_1_Utah Jazz_0_2012-13,0.0,21.9,6.2,22.8,5.0,3.5,24.2,0.0,4.1,4.6
Carlos Delfino_1_Houston Rockets_0_2012-13,0.0,6.5,6.0,15.6,11.4,4.2,47.0,2.5,1.4,0.0
Mario Chalmers_1_Miami Heat_0_2012-13,0.0,21.9,3.0,16.7,4.6,2.0,37.8,0.0,2.9,0.0
Raymond Felton_1_New York Knicks_0_2012-13,0.0,43.1,12.7,10.8,4.8,4.5,15.4,0.0,1.8,1.4
Tony Parker_1_San Antonio Spurs_0_2012-13,0.0,45.7,12.5,17.9,5.2,3.4,7.7,0.0,3.1,0.0
Deron Williams_1_Brooklyn Nets_0_2012-13,5.2,17.3,21.3,11.6,16.8,4.2,14.0,0.0,2.7,0.0
Patrick Patterson_1_Sacramento Kings_0_2012-13,12.5,0.0,0.0,8.9,0.0,0.0,27.1,19.8,7.8,14.1
Greivis Vasquez_1_New Orleans Pelicans_0_2012-13,3.7,42.6,12.4,9.9,3.1,6.9,12.4,0.0,1.3,1.2
James Harden_1_Houston Rockets_0_2012-13,2.4,25.7,25.7,22.1,4.8,3.4,7.6,0.0,1.0,1.7
Willie Green_1_Los Angeles Clippers_0_2012-13,0.0,8.0,3.1,22.4,10.6,2.8,43.6,0.0,5.0,0.0
George Hill_1_Indiana Pacers_0_2012-13,4.8,29.4,7.7,16.3,5.2,4.0,18.6,0.0,4.2,2.3
Marvin Williams_1_Utah Jazz_0_2012-13,5.8,3.5,0.0,19.6,10.6,0.0,37.7,0.0,7.8,5.8
Rudy Gay_1_Toronto Raptors_0_2012-13,14.1,15.5,19.9,14.1,7.7,2.9,14.3,1.4,3.2,2.8
Jodie Meeks_1_Los Angeles Lakers_0_2012-13,0.0,7.0,1.9,22.3,4.5,4.2,48.4,0.0,4.9,2.4
