,index,team_id,opponent_team_id,playerName,AerialLossPerD90m,AerialLossPerDefense,AerialLossTotal,AerialWonPerD90m,AerialWonPerDefense,AerialWonTotal,AttackTimes,ClearPerD90m,ClearPerDefense,ClearTotal,DefendTimes,DispossessedInD3rdPerA90m,DispossessedInD3rdPerAttack,DispossessedInD3rdTotal,DispossessedPerA90m,DispossessedPerAttack,DispossessedTotal,DribblePerA90m,DribblePerAttack,DribbleTotal,ForwardPassMeterPerA90m,ForwardPassMeterPerAttack,ForwardPassMeterTotal,ForwardPassPerA90m,ForwardPassPerAttack,ForwardPassTotal,FoulPerD90m,FoulPerDefense,FoulTotal,FouledPerA90m,FouledPerAttack,FouledTotal,GoalPerA90m,GoalPerAttack,GoalTotal,InterceptionsPerD90m,InterceptionsPerDefense,InterceptionsTotal,KeyPassPerA90m,KeyPassPerAttack,KeyPassTotal,PassCrossAccuratePerA90m,PassCrossAccuratePerAttack,PassCrossAccurateTotal,PassLeadingKpPerA90m,PassLeadingKpPerAttack,PassLeadingKpTotal,PassPerA90m,PassPerAttack,PassTotal,Rounds,SavePerD90m,SavePerDefense,SaveTotal,ShotPerA90m,ShotPerAttack,ShotTotal,SuccessPassPerA90m,SuccessPassPerAttack,SuccessPassTotal,SuccessfulPassToA3rdPerA90m,SuccessfulPassToA3rdPerAttack,SuccessfulPassToA3rdTotal,TacklesPerD90m,TacklesPerDefense,TacklesTotal,TurnoverPerA90m,TurnoverPerAttack,TurnoverTotal,UnSuccessPassPerA90m,UnSuccessPassPerAttack,UnSuccessPassTotal,minutes
41,41,608,1885,Paul Pogba,0.45533156655538615,0.40187476355219415,0.36363636363636365,0.3509864229804006,0.31855165737906505,0.32989690721649484,0.5720780326752003,0.2230831514719975,0.20315260374833835,0.31746031746031744,0.5277512698168388,0.7322532693745779,1.0,1.0,1.0,0.9451572037238825,1.0,0.8977419884363546,1.0,1.0,0.14991684392497123,0.13187576296960102,0.09166658926878754,0.5079314235606762,0.44393348985122966,0.4211678832116788,0.6628652579077948,0.698887150223788,0.7317073170731707,0.7975772842591308,0.7702852253498725,0.8085106382978723,0.6083255816781269,0.8364422816977561,1.0,0.0,0.0,0.016666666666666666,0.41502665961418017,0.47739028566279174,0.5490196078431373,0.030784944531821054,0.039490922702601544,0.058823529411764705,0.4002042789136738,0.4327988853536299,0.5641025641025641,0.587891395758493,0.5064210592355497,0.47509578544061304,0.6001974333662389,,,,1.0,1.0,1.0,0.5231175124946909,0.4757608684549546,0.43697916666666664,0.6358365281266327,0.5894511654033124,0.5283018867924528,0.1928289264130675,0.18716237774026215,0.17307692307692307,0.8050128006508932,1.0,1.0,0.36719190216093384,0.5200475299743827,0.6104868913857678,0.6304985337243402
42,42,342,2113,Pierre-Emile Højbjerg,0.23559673224800248,0.23982623062705735,0.24675324675324675,0.2408236804105333,0.24463705040863518,0.26804123711340205,0.5096099676392364,0.17071453275687076,0.17933792110512192,0.30158730158730157,0.6624595967369558,0.3645448370922309,0.4296316944841284,0.45454545454545453,0.6206893434184427,0.5045848513734426,0.5769230769230769,0.4494856069837593,0.4320867327383234,0.45714285714285713,0.10975907330575246,0.08957250494151049,0.059044839995707005,0.6438872625191872,0.4191308276518935,0.4335766423357664,0.46911849562317165,0.5578719068141237,0.6341463414634146,0.7851354334680579,0.6475456648286457,0.723404255319149,0.2855430591901556,0.33882713683403604,0.42857142857142855,0.4826009809958154,0.5211737507676147,0.5,0.2597468320714889,0.25784251096631317,0.3137254901960784,0.0674342737108673,0.07465282896482589,0.11764705882352941,0.2988564403095255,0.27891617772798305,0.38461538461538464,0.7361461365995311,0.47036859562946304,0.48323754789272033,0.6472523856531753,,,,0.647191768258909,0.5585212028293669,0.5909090909090909,0.6660799289174395,0.4585448509418824,0.45364583333333336,0.8228167736760705,0.6333640088246257,0.5990566037735849,0.5363320440295946,0.640966046419436,0.5384615384615384,0.50790133854756,0.5344680340124282,0.5882352941176471,0.3729512937328083,0.3994777368663359,0.5543071161048689,0.6617790811339198
43,43,108,577,James Ward-Prowse,0.42340156845253935,0.41281825650616666,0.11688311688311688,0.08440903748204258,0.08330900598452783,0.030927835051546393,0.04103397225097271,0.42536696717185235,0.42285159195342287,0.20634920634920634,0.08145297829767593,0.0,0.0,0.0,0.09731953952138529,0.06359277583483632,0.019230769230769232,0.0,0.0,0.0,0.0749312571249366,0.05973042449518682,0.017837093068561655,0.28224992029782786,0.12104851050654095,0.010218978102189781,0.4152692272288341,0.475438402871764,0.17073170731707318,0.5110800332880847,0.34959926121629054,0.10638297872340426,1.0,1.0,0.42857142857142855,0.2303336272875881,0.24414020827439495,0.05,0.8528053728837273,0.7134238310708899,0.29411764705882354,0.8856055795331014,0.8262269404803341,0.4411764705882353,0.5581998804329852,0.43903004988977845,0.20512820512820512,0.36036323919199553,0.1601487598814931,0.02921455938697318,0.07963145771635406,,,,0.5230452701069744,0.3803990127519539,0.13636363636363635,0.16989513408038928,0.10559886387611601,0.0203125,0.42253749004561636,0.2668370191365063,0.07075471698113207,0.12573443650892363,0.13870276256585884,0.0,0.5172574072471798,0.44844286138305495,0.1568627450980392,0.3336237687479959,0.2313231525410004,0.0749063670411985,0.04447702834799609
44,44,375,2406,Jorginho,0.17090926571020598,0.13090693980102974,0.18181818181818182,0.06777087588761056,0.056731168596044684,0.07216494845360824,0.9093112528987118,0.19140015191466245,0.15788025593177835,0.31746031746031744,0.6249653686316765,0.13590241662219021,0.22203547525435938,0.2727272727272727,0.20203677496608735,0.24743699660667687,0.34615384615384615,0.19200541164496643,0.25586945243597603,0.3142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.368351050926673,0.3411103873510282,0.4878048780487805,0.22264320711223054,0.28292873536040564,0.3829787234042553,0.059139184364152414,0.0972818311874106,0.14285714285714285,0.5259449664472132,0.45388165880941095,0.5166666666666667,0.16138948535587355,0.22209016543780494,0.3137254901960784,0.010474798328386024,0.016075373949259723,0.029411764705882353,0.1733102996151143,0.22422564779778378,0.358974358974359,1.0,1.0,1.0,0.7854557420204015,,,,0.12372988263861703,0.14802365016957297,0.18181818181818182,1.0,1.0,1.0,0.8352653604274127,0.9309535338076201,1.0,0.4149312767060855,0.3806518184215927,0.40384615384615385,0.1505999437098626,0.2340848860056447,0.3333333333333333,0.2469082984707884,0.4985811906668504,0.7528089887640449,0.8998044965786901
45,45,3008,1599,Joe Ralls,0.3868276042402623,0.40467466430110477,0.3246753246753247,0.27647287609894405,0.2892626623685154,0.26804123711340205,0.34674492643494464,0.21484082358127168,0.23179816438094802,0.31746031746031744,0.5507772818223795,0.19399117678324634,0.2032012854582535,0.18181818181818182,0.2347163521551828,0.16764022705789927,0.17307692307692307,0.1494950568725417,0.12772652228804507,0.11428571428571428,0.16354673071573517,0.11786126207005151,0.0726327152832576,0.3887095129561054,0.20164183841215702,0.22043795620437956,0.36560475299062206,0.4475896428075876,0.43902439024390244,0.14833607439946495,0.10910190880341902,0.10638297872340426,0.0,0.0,0.0,0.2327653287046849,0.2660702086894538,0.21666666666666667,0.3671556642216786,0.3239318176095879,0.3333333333333333,0.358848974985894,0.35308267531245097,0.47058823529411764,0.1855412313847521,0.15390425723532455,0.1794871794871795,0.24145447061541883,0.12935623480214423,0.19540229885057472,0.5148075024679171,,,,0.30907754058067644,0.23706816636796246,0.21212121212121213,0.04878802823835497,0.06303589444477048,0.12708333333333333,0.7790445279270118,0.5224772675603349,0.419811320754717,0.20685797270461673,0.2568009015580589,0.19230769230769232,0.2607825654888484,0.23151206661218574,0.23529411764705882,0.5814857479370794,0.5364525655357324,0.5468164794007491,0.49902248289345064
46,46,390,2567,N'Golo Kanté,0.33360991702315557,0.2606140577143247,0.33766233766233766,0.18180181599288905,0.1503959999802371,0.20618556701030927,1.0,0.16666361087394294,0.1352118230058402,0.30158730158730157,0.6788825611820842,0.37545005657854125,0.6180537183753603,0.8181818181818182,0.5061356151531927,0.5918116240126926,0.8461538461538461,0.35362845614877314,0.47482222173599115,0.6285714285714286,0.04812380382197688,0.04949735352728551,0.02704556041631217,0.23304784673673512,0.374211813751224,0.527007299270073,0.4590927496938154,0.4260055512180179,0.6341463414634146,0.0626543188215479,0.10356903330219548,0.1702127659574468,0.1633805392677937,0.2707918517383979,0.42857142857142855,0.5391452925328204,0.4590440875115494,0.5666666666666667,0.2972411769860592,0.41213730195197484,0.6274509803921569,0.04823023905422835,0.07457850772294027,0.14705882352941177,0.30779661650971185,0.40123944060228334,0.6923076923076923,0.35753261821890464,0.5043783132038879,0.6575670498084292,0.8629483382691675,,,,0.18990092953676954,0.2289087845834668,0.30303030303030304,0.3963518986711591,0.5230755294843731,0.6442708333333333,0.26785526681358973,0.3500385647678118,0.4528301886792453,0.34130685451755177,0.3022620675754968,0.36538461538461536,0.35129912787781903,0.5377428609457755,0.7450980392156863,0.09636027166977304,0.2477484722655327,0.5655430711610487,0.9853372434017595
47,47,224,796,Fred,0.2075251437084065,0.16641648369789838,0.03896103896103896,0.07092955112629962,0.06072575657829115,0.020618556701030927,0.07471798970220225,0.1911701280159897,0.16219471104353067,0.06349206349206349,0.022533476989379783,0.6492291728431663,0.8318434811941307,0.2727272727272727,0.8509044821128791,0.7537018519334108,0.25,0.25015713015120083,0.26143652266101247,0.08571428571428572,0.10140388595739336,0.08784998000904096,0.02487908357286665,0.6886025674877172,0.5129459078859063,0.08759124087591241,1.0,1.0,0.3170731707317073,0.3510803071258762,0.3243946448480823,0.0851063829787234,0.28251803537899006,0.3644609358895073,0.14285714285714285,0.5729075796772238,0.5079421601301747,0.11666666666666667,0.2891194782093093,0.31201814058956917,0.11764705882352941,0.200159638760291,0.24090195518766946,0.11764705882352941,0.3548284505296069,0.3600209314495029,0.15384615384615385,0.692374678936013,0.5165183683504148,0.09482758620689655,0.05478775913129319,,,,0.49256574041631873,0.46213526733007254,0.15151515151515152,0.6554636833966606,0.5138134995053245,0.10572916666666667,0.746844519246301,0.6362717453296952,0.16037735849056603,0.4288102694120999,0.40689678838285565,0.057692307692307696,0.6446993026321608,0.7467408968359911,0.23529411764705882,0.21630380638242713,0.2614428774150583,0.06741573033707865,0.03470185728250244
48,48,286,1165,Fabinho,0.36033509385608803,0.2590972746189199,0.14285714285714285,0.37507254002274865,0.29022723661210875,0.18556701030927836,0.3301452958979129,0.25619151534986034,0.19270297931205413,0.1746031746031746,0.1813298445436355,0.0,0.0,0.0,0.15474452891285242,0.17064924987946434,0.11538461538461539,0.23205632408349616,0.2776636171710063,0.17142857142857143,0.15244394880225717,0.14138259638928125,0.06540236656011736,0.535160976641323,0.5211698386824308,0.25474452554744526,0.6934941119322324,0.6097206852286309,0.3902439024390244,0.32033153328027153,0.3477355938165636,0.2127659574468085,0.0,0.0,0.0,0.34166698272611795,0.2648250397030914,0.13333333333333333,0.24584949075474632,0.30376938514869545,0.21568627450980393,0.023209567309014516,0.03198181129215612,0.029411764705882353,0.27429488637926247,0.3186392151909393,0.2564102564102564,0.5185478301980094,0.5225331886115054,0.2638888888888889,0.2897334649555775,,,,0.22846239685710554,0.24540976265114198,0.15151515151515152,0.5164198374035686,0.5249261320398845,0.26458333333333334,0.528728085709338,0.5418419629768432,0.28773584905660377,0.43281887647332973,0.35652767995518886,0.15384615384615385,0.14753053587928414,0.1992874627050344,0.13725490196078433,0.22140425148771492,0.3667406119190397,0.26591760299625467,0.2810361681329423
49,49,594,2199,Abdoulaye Doucouré,0.23684644901521523,0.21871986455017325,0.2857142857142857,0.2196861813018038,0.20748362861571557,0.27835051546391754,0.6106358169455108,0.27173997615274853,0.25871218154503495,0.5238095238095238,0.7823149145759584,0.31588627315215495,0.35088717824670246,0.45454545454545453,0.3414438825430309,0.26124055248031847,0.38461538461538464,0.4868616929202009,0.4411153097958545,0.5714285714285714,0.10207871239668939,0.08117859132058555,0.060928924428579855,0.47929058799399094,0.28421831954237536,0.43503649635036495,0.3335093949541748,0.3580469962915642,0.5365853658536586,0.1535661752774403,0.12283281874641708,0.19148936170212766,0.16495297443886675,0.18448374810872853,0.2857142857142857,0.1891121915884322,0.18965958179846198,0.25,0.35168195718654427,0.3290377558651153,0.49019607843137253,0.014608327452364145,0.01524254427682194,0.029411764705882353,0.3625521267723101,0.31891351722311184,0.5384615384615384,0.5133945392023623,0.3038706515477186,0.4722222222222222,0.8399144455412965,,,,0.4889079473985134,0.3976721353462628,0.5151515151515151,0.46447541986659446,0.30809404904464016,0.4354166666666667,0.454668530091011,0.3332246581309726,0.42452830188679247,0.3286687440289584,0.3529054122999828,0.40384615384615385,0.5426623617854465,0.5351507013740072,0.7254901960784313,0.3894747910828108,0.3719522708320144,0.6741573033707865,0.7927663734115347
50,50,390,1072,Eric Dier,0.5093182185314844,0.4568255416292437,0.2727272727272727,0.37784816971754337,0.34738283627510663,0.24742268041237114,0.32422340718225495,0.4287625793477632,0.394225061390776,0.3968253968253968,0.30589502847468075,0.10163886490851877,0.1321826758147513,0.09090909090909091,0.15739030385784855,0.14908707863660706,0.11538461538461539,0.039162883956668275,0.04154312668463612,0.02857142857142857,0.17018364992833826,0.1433314902576812,0.07280919034378132,0.5183412972163122,0.4140259184083383,0.24525547445255474,0.6086944293635361,0.6494840991111004,0.4634146341463415,0.12570951314850679,0.12761212582414047,0.0851063829787234,0.2653745114966537,0.3474842767295597,0.2857142857142857,0.3544683338989049,0.34136622959489654,0.2,0.11315640461537038,0.1239517819706499,0.09803921568627451,0.023501714804730768,0.028710087082728594,0.029411764705882353,0.13887376930068185,0.14302128688921142,0.1282051282051282,0.563701670420836,0.449720207503217,0.2720306513409962,0.3468246133596578,,,,0.11566906920439471,0.11015222984562609,0.07575757575757576,0.5317480862858247,0.4465513699902692,0.26510416666666664,0.45553561002496673,0.40858283830913567,0.25,0.3666309323509878,0.3807276058248494,0.19230769230769232,0.12489415797696007,0.14228179417660167,0.11764705882352941,0.3227017711481978,0.4154457761366848,0.3333333333333333,0.35043988269794724
51,51,589,2012,André Gomes,0.3231653317049736,0.2653480393357136,0.2597402597402597,0.3721913622041639,0.3202596458563149,0.3402061855670103,0.4775112345565789,0.12973884359829013,0.11069061102046021,0.19047619047619047,0.5076342927505003,0.38330462727635506,0.4431346475228664,0.45454545454545453,0.7701504486912635,0.6123224162318018,0.6730769230769231,0.8861559789115505,0.8356253353288342,0.8571428571428571,0.09850811775940804,0.08056801706287181,0.04985026084936535,0.3657683750390519,0.24300406892894186,0.2956204379562044,0.8050727511580765,0.8042974797263917,0.8536585365853658,0.4530010944009454,0.3690313710139494,0.40425531914893614,0.10007911669362234,0.11649206035448376,0.14285714285714285,0.2933722747702799,0.2596764742576197,0.25,0.06827840674382292,0.06648656958994971,0.0784313725490196,0.03545224965544651,0.03849955144677422,0.058823529411764705,0.0628471698437461,0.05753645445284108,0.07692307692307693,0.4705068389164226,0.3074947827063258,0.3568007662835249,0.6210924646265219,,,,0.24428090690772117,0.2067961688440044,0.21212121212121213,0.4454454614624187,0.32015434110969665,0.3390625,0.4178530347980265,0.3242165348137635,0.32075471698113206,0.35296443875375655,0.3324923167823901,0.28846153846153844,0.4608304872971575,0.47337877232348263,0.5098039215686274,0.28375889350614364,0.2767931089562281,0.43820224719101125,0.5606060606060606
52,52,306,1790,Mario Lemina,0.16668641932259096,0.17370462629605637,0.15584415584415584,0.2828787226864955,0.29038128503918526,0.26804123711340205,0.4146108192382773,0.2817905852474032,0.2949572989449353,0.3968253968253968,0.5336924734492842,0.5968101756680991,0.7139548349739434,0.6363636363636364,0.6842057646963856,0.564725404144403,0.5384615384615384,0.6241753877779854,0.6090471857532822,0.5428571428571428,0.08856890535929207,0.07490984490113482,0.04044848839362682,0.32009681949339697,0.23527379451304156,0.23941605839416058,0.5632053282263033,0.6806701389172792,0.6341463414634146,0.539994344802979,0.4555326198116574,0.425531914893617,0.0,0.0,0.0,0.7013436813696488,0.7619868521124052,0.6,0.11390394318818908,0.11477100394297848,0.11764705882352941,0.07885657605336166,0.08861202491775741,0.11764705882352941,0.1397912030036866,0.1324280814726675,0.15384615384615385,0.3392251294625779,0.2558040572597162,0.26772030651340994,0.5120105297795328,,,,0.4269217591727402,0.37397634212920844,0.3333333333333333,0.3506302571334746,0.2845206394370183,0.2635416666666667,0.41496480984900125,0.33692169505808744,0.2830188679245283,0.5790330521809011,0.7012204431528021,0.4807692307692308,0.4549844577732992,0.4857681166911979,0.45098039215686275,0.17110627117090424,0.1605739053085381,0.2883895131086142,0.5298142717497556
53,53,2210,1071,Calum Chambers,0.41886749343400703,0.4045109833100227,0.2857142857142857,0.43452524076487925,0.4254052809838546,0.35051546391752575,0.2774378660238183,0.4393344595691125,0.4327057007431503,0.5079365079365079,0.4240572571956291,0.6771754592120725,0.6855713094245204,0.5454545454545454,0.41723524771940657,0.2869944077328587,0.25,0.521850454573567,0.4309305373525557,0.34285714285714286,0.16814217402398046,0.11790559496680608,0.06574626287784871,0.5737100680893419,0.27829458401907986,0.22627737226277372,0.31580494678846127,0.35396670239034594,0.3170731707317073,0.0,0.0,0.0,0.14733955923887276,0.15018688413183826,0.14285714285714285,0.9086404340442771,0.9351365251692745,0.65,0.1759127548601233,0.15000566315551023,0.13725490196078433,0.0,0.0,0.0,0.12336738652528127,0.09890483284978697,0.10256410256410256,0.4091503587836852,0.19396285673273778,0.1968390804597701,0.43435340572556763,,,,0.6422104963294896,0.47609118710036147,0.3787878787878788,0.2537826240814758,0.15407802331325757,0.15572916666666667,0.592842017348576,0.3826788568796252,0.2783018867924528,0.4737660293866236,0.5396177895062153,0.3269230769230769,0.45135399320600084,0.3975301108601839,0.3333333333333333,0.6887208626532343,0.617609664515436,0.5243445692883895,0.37976539589442815
54,54,3477,1365,Jefferson Lerma,0.639117625519661,0.5861414466953991,0.5324675324675324,0.5031930119814216,0.4712520931408172,0.5051546391752577,0.5243622833335517,0.5276796087863443,0.4943913431502981,0.7619047619047619,0.5775434816068956,0.14261013968936204,0.17565666458908377,0.18181818181818182,0.22185579928739735,0.19335761155837125,0.23076923076923078,0.3022233076096514,0.3036350916468449,0.3142857142857143,0.11754280925976311,0.09792881363079109,0.06520458079719815,0.44253776849433657,0.32785765250632276,0.3583941605839416,0.6383005830454607,0.6967145653723663,0.7560975609756098,0.6028831000906735,0.5240576792580284,0.574468085106383,0.09308716746442644,0.11544237675481553,0.14285714285714285,0.6385052854423087,0.6269941771181028,0.5833333333333334,0.12701637849630423,0.13177494830775927,0.1568627450980392,0.016487702977885647,0.019076320349581857,0.029411764705882353,0.1558837372454643,0.15204801727818376,0.20512820512820512,0.4383537569151647,0.3326654749418765,0.37787356321839083,0.6286607436656795,,,,0.40574002208270066,0.3659513845605913,0.3787878787878788,0.42285640002238317,0.343958199162516,0.35989583333333336,0.34805502064202465,0.2980322988597846,0.3018867924528302,0.28720382146046314,0.30267868962982236,0.2692307692307692,0.1605531803092573,0.17130737982135835,0.21568627450980393,0.3029280128859529,0.34637826133256094,0.49812734082397003,0.6275659824046921
55,55,4080,2439,Jean Michael Seri,0.16639077653698997,0.15714019359219855,0.22077922077922077,0.09608734564505719,0.0922293817035975,0.12371134020618557,0.5715932762980331,0.06952136742468154,0.07070523310555087,0.1746031746031746,0.7982299522856711,0.3330671655411571,0.35094210736039166,0.45454545454545453,0.42281333932878057,0.30434678138016513,0.4423076923076923,0.3850063880270125,0.33088827265408355,0.42857142857142855,0.12591469911883693,0.09411763165743962,0.07490456636798162,0.7166818763150744,0.3787990609937307,0.5175182481751824,0.4133583866804641,0.45745834415138137,0.6585365853658537,0.296742604357782,0.2180496485846642,0.3191489361702128,0.1739246821196083,0.18451262784387387,0.2857142857142857,0.37672016955237614,0.3820789602667069,0.4666666666666667,0.756451907282351,0.6713420997704028,1.0,0.5236974742723968,0.5183276335436636,1.0,0.7099321375831691,0.5923606762680025,1.0,0.960319022501836,0.4946645607755285,0.6331417624521073,0.8397499177360974,,,,0.21226445878754707,0.16377298343484942,0.21212121212121213,0.8244782514738508,0.46496877467119857,0.5765625,0.6632457682582109,0.44927076406382555,0.5471698113207547,0.33933521522544735,0.37330080413584843,0.4230769230769231,0.39374023863654023,0.3610676563319875,0.5098039215686274,0.34345321889701946,0.28122643911474776,0.5842696629213483,0.7800586510263929
56,56,184,498,Isaac Hayden,0.45688405762918993,0.5327413562410857,0.19480519480519481,0.271764973011157,0.3131457123962085,0.14432989690721648,0.08120324393726976,0.2137247921004982,0.2581008785511084,0.15873015873015872,0.20960443281514574,0.42047811059907847,0.40853178711948646,0.18181818181818182,0.2590193083794709,0.16872874979462982,0.07692307692307693,0.32403225806451647,0.25679140904653436,0.11428571428571428,0.06389032992030015,0.052619000771454524,0.017035887743868848,0.054752637076751015,0.0,0.0,0.22308155580154054,0.3059006202098948,0.14634146341463414,0.2701569285363066,0.17920047292379693,0.06382978723404255,0.0,0.0,0.0,0.5632557498826146,0.6985330073349634,0.25,0.2340629800307221,0.19154644393824344,0.09803921568627451,0.0,0.0,0.0,0.22980728948470897,0.17681210209684015,0.10256410256410256,0.07565781518435785,0.016340791614296676,0.017241379310344827,0.14988483053636065,,,,0.28711248428990394,0.20426589355974323,0.09090909090909091,0.05774214348093887,0.04448095518054707,0.022916666666666665,0.0,0.0,0.0,0.4813184369887902,0.672828382220954,0.19230769230769232,0.6768543617663749,0.5786863884504002,0.2549019607843137,0.2782233205484348,0.16135577376630217,0.09363295880149813,0.13831867057673508
57,57,1464,765,Lewis Cook,0.3224597739156589,0.32630853258410847,0.1038961038961039,0.0990782315167254,0.10060814383923852,0.041237113402061855,0.12318052589516165,0.14707227016825117,0.15539599347344474,0.07936507936507936,0.12020932738186858,0.17748249367827262,0.22969448584202684,0.09090909090909091,0.36930621628117644,0.33564106505700975,0.1346153846153846,0.2735460027232057,0.28875878220140516,0.11428571428571428,0.10527594457082991,0.09145272090606839,0.029105824454015255,0.374949847507279,0.31696320371433195,0.07372262773722628,0.5706939646989336,0.6813800795471285,0.2682926829268293,0.21655467313139495,0.20793901361744616,0.06382978723404255,0.0,0.0,0.0,0.2387561904132803,0.26232809574388904,0.06666666666666667,0.07903780068728518,0.08615664845173043,0.0392156862745098,0.0,0.0,0.0,0.09700093720712273,0.09941151744430435,0.05128205128205128,0.3701662868070889,0.32591496667057346,0.08477011494252873,0.10990457387298454,,,,0.12118928047249383,0.11484724292101342,0.045454545454545456,0.3342495556956641,0.3180372110192265,0.08802083333333334,0.29568420602263423,0.2756881488092443,0.08490566037735849,0.2616113833934645,0.3104797233657564,0.057692307692307696,0.5634409807457572,0.6589989644200531,0.2549019607843137,0.2635222147480175,0.3317702115931431,0.12359550561797752,0.12072336265884653
58,58,2839,1496,Bernardo Silva,0.48232137588845025,0.33435740827657007,0.24675324675324675,0.06582380582832767,0.0488646670251788,0.041237113402061855,0.6435337429743078,0.17402730259567084,0.12262005361671238,0.15873015873015872,0.2838386947822076,0.06054561138667241,0.11156099436766269,0.09090909090909091,0.4154731878201892,0.5530228954401637,0.4807692307692308,0.37326520794280144,0.5609924288202467,0.45714285714285713,0.04382713845033218,0.04647554914526272,0.01852254342907932,0.06434446910644263,0.3012212343981944,0.24671532846715327,0.6039324154876052,0.5011589685834392,0.43902439024390244,0.22335276207968263,0.3265934860084069,0.2765957446808511,0.31616374424224336,0.5865472339719664,0.5714285714285714,0.3134918669834303,0.22910690462009964,0.16666666666666666,0.4988083586315201,0.7741450333139809,0.7254901960784313,0.08399891278410214,0.14538633797155817,0.17647058823529413,0.5459929330966639,0.7966773211859054,0.8461538461538461,0.2520729027338343,0.5153691825024802,0.37452107279693486,0.4499835472194801,,,,0.35829722717796925,0.4834309755932051,0.3939393939393939,0.26354636740566195,0.4957609109884829,0.3546875,0.13564745016755564,0.25064785319844773,0.19811320754716982,0.6461578127376889,0.5232006764666446,0.3269230769230769,0.2933298683391591,0.5124015773349108,0.43137254901960786,0.06921883111350942,0.27440263135203063,0.3258426966292135,0.541544477028348
59,59,2820,1126,Víctor Camarasa,0.16230815858657366,0.18116872518920168,0.14285714285714285,0.12661728437276934,0.1362423098206439,0.1134020618556701,0.27376943938580045,0.17202378202273125,0.19375702457631333,0.23809523809523808,0.4932892104048027,0.6830900243309002,0.6786533345564627,0.5454545454545454,0.7278857372906538,0.49186294213986376,0.4230769230769231,0.6141431156029699,0.49767911200807274,0.4,0.07874322161523273,0.062053111279302284,0.028855753139411498,0.20973080325292257,0.08489871888691607,0.12481751824817518,0.2527173374698211,0.31738016992470097,0.2926829268292683,0.5222835425327945,0.3574079951381812,0.2978723404255319,0.29725289579304176,0.2973427514295324,0.2857142857142857,0.19497659764881578,0.23334949050712434,0.16666666666666666,0.5830473932663712,0.4879022311918376,0.45098039215686275,0.3685483522653651,0.343941628502678,0.4117647058823529,0.40444591904445915,0.3181971072990245,0.3333333333333333,0.2037583464061507,0.08587193772792806,0.14319923371647508,0.4409345179335308,,,,0.3886918029253797,0.2827722227318595,0.22727272727272727,0.07305637565855018,0.05861295237940362,0.1046875,0.22070012415631185,0.14055208649083198,0.12264150943396226,0.054334388172197295,0.07426147179197222,0.057692307692307696,0.7654536485502195,0.6735352990692985,0.5490196078431373,0.35482129682358965,0.25341879960135466,0.30711610486891383,0.4227761485826002
60,60,450,1265,Harry Winks,0.18510104190779156,0.14434870901915928,0.11688311688311688,0.16359414132358666,0.1380533016689756,0.1134020618556701,0.46836637100894796,0.2359808036226434,0.19686977324600324,0.23809523809523808,0.3357549638294599,0.15560316343714692,0.2292247629670943,0.18181818181818182,0.3634932435821588,0.38174740855248546,0.3269230769230769,0.3897145658800711,0.46827344434706397,0.37142857142857144,0.13018452090820326,0.12179012463943031,0.06814737846123382,0.7667885153739765,0.69658735663222,0.4489051094890511,0.12258164831647005,0.09581262748371754,0.12195121951219512,0.15528910070308097,0.1815019360023967,0.14893617021276595,0.1015682178309281,0.15064758009543286,0.14285714285714285,0.35778662003617423,0.3099638073238205,0.21666666666666667,0.03464716875217611,0.042990229493296984,0.0392156862745098,0.0,0.0,0.0,0.04252152528676159,0.04960411095380421,0.05128205128205128,0.7831906850227988,0.7127972701218106,0.4640804597701149,0.43237907206317866,,,,0.1239578105025442,0.13371444506413832,0.10606060606060606,0.8273247644535009,0.7523916218049316,0.48489583333333336,0.5677925255749785,0.580838023679597,0.4056603773584906,0.27295524089170325,0.24317935832360382,0.15384615384615385,0.2567966199195608,0.3472409833013628,0.29411764705882354,0.09054068080061514,0.16953916937465716,0.250936329588015,0.458455522971652
61,61,3652,2228,Philip Billing,0.2748528051050031,0.23764311940641292,0.2987012987012987,0.611931545210199,0.5494443155153298,0.7216494845360825,0.6232263812281367,0.2856688083797518,0.25639074156401037,0.5079365079365079,0.7140372479605974,0.06214350172821845,0.07168083714846304,0.09090909090909091,0.40931114190070594,0.3263295001616205,0.46153846153846156,0.4549505371950078,0.4280369989722507,0.5428571428571428,0.09755217654212364,0.079789179602048,0.05839506693415332,0.40852057622205223,0.2665510695221759,0.40875912408759124,0.5330042046529401,0.5504486782845867,0.7560975609756098,0.5159305018710265,0.4182114114431742,0.574468085106383,0.16225389203884374,0.1884359179323208,0.2857142857142857,0.7410113098712197,0.6940920752744644,0.8,0.23523068453343768,0.22853894662048138,0.3333333333333333,0.12932365688150532,0.14012174875484226,0.2647058823529412,0.15283704904177906,0.13960523888581441,0.23076923076923078,0.436027776751092,0.2869411409582271,0.446360153256705,0.8178677196446199,,,,0.5374854949866443,0.4539786352735993,0.5757575757575758,0.21844848539636744,0.1906932162388466,0.32135416666666666,0.2126250212452489,0.17403360511403757,0.25,0.7138842681088506,0.7372460377902093,0.75,0.655896083732792,0.6774067061232705,0.8823529411764706,0.35581863031498334,0.3616750270945728,0.6479400749063671,0.7712609970674487
